Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Viande,côte de porc,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0479,0.0479,0.0479,0.0479
Viande,côte de porc,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0620,0.0620,0.0620,0.0620
Viande,côte de porc,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0256,0.0256,0.0256,0.0256
Viande,côte de porc,R,2008,2,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0514,0.0514,0.0514,0.0514
Viande,côte de porc,R,2008,2,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0276,0.0276,0.0276,0.0276
Viande,côte de porc,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0297,0.0297,0.0297,0.0297
Viande,côte de porc,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0588,0.0588,0.0588,0.0588
Viande,côte de porc,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1506,0.1506,0.1506,0.1506
Viande,côte de porc,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0287,0.0287,0.0287,0.0287
Viande,côte de porc,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0487,0.0487,0.0487,0.0487
Viande,côte de porc,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0748,0.0748,0.0748,0.0748
Viande,côte de porc,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0446,0.0446,0.0446,0.0446
Viande,côte de porc,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0193,0.0193,0.0193,0.0193
Viande,côte de porc,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0313,0.0313,0.0313,0.0313
Viande,côte de porc,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0538,0.0538,0.0538,0.0538
Viande,rôti de porc,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0544,0.0544,0.0544,0.0544
Viande,rôti de porc,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0651,0.0651,0.0651,0.0651
Viande,rôti de porc,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0337,0.0337,0.0337,0.0337
Viande,rôti de porc,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0262,0.0262,0.0262,0.0262
Viande,rôti de porc,R,2008,2,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0378,0.0378,0.0378,0.0378
Viande,rôti de porc,R,2008,2,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0176,0.0176,0.0176,0.0176
Viande,rôti de porc,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0222,0.0222,0.0222,0.0222
Viande,rôti de porc,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0316,0.0316,0.0316,0.0316
Viande,rôti de porc,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0381,0.0381,0.0381,0.0381
Viande,rôti de porc,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0612,0.0612,0.0612,0.0612
Viande,rôti de porc,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0200,0.0200,0.0200,0.0200
Viande,rôti de porc,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0223,0.0223,0.0223,0.0223
Viande,rôti de porc,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0264,0.0264,0.0264,0.0264
Viande,rôti de porc,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0540,0.0540,0.0540,0.0540
Viande,rôti de porc,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0354,0.0354,0.0354,0.0354
Viande,rôti de porc,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0179,0.0179,0.0179,0.0179
Plats composés,veau,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0398,0.0398,0.0398,0.0398
Plats composés,veau,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0520,0.0520,0.0520,0.0520
Plats composés,veau,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0946,0.0946,0.0946,0.0946
Plats composés,veau,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0755,0.0755,0.0755,0.0755
Plats composés,veau,R,2008,2,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0658,0.0658,0.0658,0.0658
Plats composés,veau,R,2008,2,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0362,0.0362,0.0362,0.0362
Plats composés,veau,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0364,0.0364,0.0364,0.0364
Plats composés,veau,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0229,0.0229,0.0229,0.0229
Plats composés,veau,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0442,0.0442,0.0442,0.0442
Plats composés,veau,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0403,0.0403,0.0403,0.0403
Plats composés,veau,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0969,0.0969,0.0969,0.0969
Plats composés,veau,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0324,0.0324,0.0324,0.0324
Plats composés,veau,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0422,0.0422,0.0422,0.0422
Plats composés,veau,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0523,0.0523,0.0523,0.0523
Plats composés,veau,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0475,0.0475,0.0475,0.0475
Plats composés,veau,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0515,0.0515,0.0515,0.0515
Volaille et gibier,canard,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1631,0.1631,0.1631,0.1631
Volaille et gibier,canard,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0860,0.0860,0.0860,0.0860
Volaille et gibier,canard,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.2868,0.2868,0.2868,0.2868
Volaille et gibier,canard,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1218,0.1218,0.1218,0.1218
Volaille et gibier,poulet,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0592,0.0592,0.0592,0.0592
Volaille et gibier,poulet,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0543,0.0543,0.0543,0.0543
Volaille et gibier,poulet,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0245,0.0245,0.0245,0.0245
Volaille et gibier,poulet,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0930,0.0930,0.0930,0.0930
Volaille et gibier,poulet,R,2008,2,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0739,0.0739,0.0739,0.0739
Volaille et gibier,poulet,R,2008,2,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0347,0.0347,0.0347,0.0347
Volaille et gibier,poulet,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0798,0.0798,0.0798,0.0798
Volaille et gibier,poulet,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.2735,0.2735,0.2735,0.2735
Volaille et gibier,poulet,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.2071,0.2071,0.2071,0.2071
Volaille et gibier,poulet,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0418,0.0418,0.0418,0.0418
Volaille et gibier,poulet,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0864,0.0864,0.0864,0.0864
Volaille et gibier,poulet,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0164,0.0164,0.0164,0.0164
Volaille et gibier,poulet,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.2908,0.2908,0.2908,0.2908
Volaille et gibier,poulet,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0475,0.0475,0.0475,0.0475
Volaille et gibier,poulet,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0325,0.0325,0.0325,0.0325
Volaille et gibier,poulet,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0488,0.0488,0.0488,0.0488
Abats,foie,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.5577,0.5577,0.5577,0.5577
Abats,foie,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.8914,0.8914,0.8914,0.8914
Abats,foie,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,1.4530,1.4530,1.4530,1.4530
Abats,foie,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.5178,0.5178,0.5178,0.5178
Abats,foie,R,2008,2,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.2427,0.2427,0.2427,0.2427
Abats,foie,R,2008,2,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.5959,0.5959,0.5959,0.5959
Abats,foie,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.5044,0.5044,0.5044,0.5044
Abats,foie,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.3234,0.3234,0.3234,0.3234
Abats,foie,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.5782,0.5782,0.5782,0.5782
Abats,foie,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.2045,0.2045,0.2045,0.2045
Abats,foie,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1192,0.1192,0.1192,0.1192
Abats,foie,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.2744,0.2744,0.2744,0.2744
Abats,foie,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.2732,0.2732,0.2732,0.2732
Abats,foie,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1646,0.1646,0.1646,0.1646
Abats,foie,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.2708,0.2708,0.2708,0.2708
Abats,foie,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,1.5232,1.5232,1.5232,1.5232
Charcuterie,"lard, bacon",R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0757,0.0757,0.0757,0.0757
Charcuterie,"lard, bacon",R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0695,0.0695,0.0695,0.0695
Charcuterie,"lard, bacon",R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0504,0.0504,0.0504,0.0504
Charcuterie,"lard, bacon",R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0461,0.0461,0.0461,0.0461
Charcuterie,chipolata,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0678,0.0678,0.0678,0.0678
Charcuterie,chipolata,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1338,0.1338,0.1338,0.1338
Charcuterie,jambon cuit,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0149,0.0149,0.0149,0.0149
Charcuterie,jambon cuit,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0148,0.0148,0.0148,0.0148
Charcuterie,jambon cuit,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0208,0.0208,0.0208,0.0208
Charcuterie,jambon cuit,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0141,0.0141,0.0141,0.0141
Charcuterie,jambon cuit,R,2008,2,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0134,0.0134,0.0134,0.0134
Charcuterie,jambon cuit,R,2008,2,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0115,0.0115,0.0115,0.0115
Charcuterie,jambon cuit,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0163,0.0163,0.0163,0.0163
Charcuterie,jambon cuit,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0292,0.0292,0.0292,0.0292
Charcuterie,jambon cuit,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0349,0.0349,0.0349,0.0349
Charcuterie,jambon cuit,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0164,0.0164,0.0164,0.0164
Charcuterie,jambon cuit,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0134,0.0134,0.0134,0.0134
Charcuterie,jambon cuit,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0165,0.0165,0.0165,0.0165
Charcuterie,jambon cuit,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0167,0.0167,0.0167,0.0167
Charcuterie,jambon cuit,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0137,0.0137,0.0137,0.0137
Charcuterie,jambon cuit,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0127,0.0127,0.0127,0.0127
Charcuterie,jambon cuit,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0153,0.0153,0.0153,0.0153
Charcuterie,jambon cru,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0695,0.0695,0.0695,0.0695
Charcuterie,jambon cru,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0348,0.0348,0.0348,0.0348
Charcuterie,jambon cru,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0242,0.0242,0.0242,0.0242
Charcuterie,jambon cru,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0314,0.0314,0.0314,0.0314
Charcuterie,jambon cru,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0360,0.0360,0.0360,0.0360
Charcuterie,jambon cru,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0422,0.0422,0.0422,0.0422
Charcuterie,jambon cru,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0455,0.0455,0.0455,0.0455
Charcuterie,jambon cru,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0372,0.0372,0.0372,0.0372
Charcuterie,jambon cru,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0952,0.0952,0.0952,0.0952
Charcuterie,jambon cru,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0419,0.0419,0.0419,0.0419
Charcuterie,jambon cru,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0445,0.0445,0.0445,0.0445
Charcuterie,jambon cru,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0352,0.0352,0.0352,0.0352
Charcuterie,saucisson sec,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1532,0.1532,0.1532,0.1532
Charcuterie,saucisson sec,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1027,0.1027,0.1027,0.1027
Charcuterie,saucisson sec,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1169,0.1169,0.1169,0.1169
Charcuterie,saucisson sec,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1175,0.1175,0.1175,0.1175
Charcuterie,saucisson sec,R,2008,2,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1548,0.1548,0.1548,0.1548
Charcuterie,saucisson sec,R,2008,2,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1019,0.1019,0.1019,0.1019
Charcuterie,saucisson sec,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1495,0.1495,0.1495,0.1495
Charcuterie,saucisson sec,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0959,0.0959,0.0959,0.0959
Charcuterie,saucisson sec,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1059,0.1059,0.1059,0.1059
Charcuterie,saucisson sec,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1204,0.1204,0.1204,0.1204
Charcuterie,saucisson sec,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0935,0.0935,0.0935,0.0935
Charcuterie,saucisson sec,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1128,0.1128,0.1128,0.1128
Charcuterie,saucisson sec,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1220,0.1220,0.1220,0.1220
Charcuterie,saucisson sec,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1124,0.1124,0.1124,0.1124
Charcuterie,saucisson sec,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.2089,0.2089,0.2089,0.2089
Charcuterie,saucisson sec,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0864,0.0864,0.0864,0.0864
Charcuterie,pâté,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1976,0.1976,0.1976,0.1976
Charcuterie,pâté,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1617,0.1617,0.1617,0.1617
Charcuterie,pâté,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1610,0.1610,0.1610,0.1610
Charcuterie,pâté,R,2008,2,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.2087,0.2087,0.2087,0.2087
Charcuterie,pâté,R,2008,2,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1195,0.1195,0.1195,0.1195
Charcuterie,pâté,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1296,0.1296,0.1296,0.1296
Charcuterie,pâté,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1437,0.1437,0.1437,0.1437
Charcuterie,pâté,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.5453,0.5453,0.5453,0.5453
Charcuterie,pâté,R,2008,8,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1541,0.1541,0.1541,0.1541
Charcuterie,pâté,R,2008,8,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.2147,0.2147,0.2147,0.2147
Charcuterie,pâté,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1306,0.1306,0.1306,0.1306
Charcuterie,pâté,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1170,0.1170,0.1170,0.1170
Charcuterie,pâté,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1193,0.1193,0.1193,0.1193
Charcuterie,pâté,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1235,0.1235,0.1235,0.1235
Poissons,thon en conserve,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0131,0.0131,0.0131,0.0131
Poissons,thon en conserve,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0169,0.0169,0.0169,0.0169
Poissons,thon en conserve,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0174,0.0174,0.0174,0.0174
Poissons,thon en conserve,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0144,0.0144,0.0144,0.0144
"Pizzas, quiches et pâtisseries salées",pizza,N,2007,99,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0382,0.0382,0.0382,0.0382
"Pizzas, quiches et pâtisseries salées",pizza,N,2008,99,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0315,0.0315,0.0315,0.0315
"Sandwiches, casse-croûte",hamburger,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0232,0.0232,0.0232,0.0232
"Sandwiches, casse-croûte",hamburger,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.1293,0.1293,0.1293,0.1293
"Sandwiches, casse-croûte",hamburger,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0383,0.0383,0.0383,0.0383
"Sandwiches, casse-croûte",hamburger,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0346,0.0346,0.0346,0.0346
"Sandwiches, casse-croûte",hamburger,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0299,0.0299,0.0299,0.0299
"Sandwiches, casse-croûte",hamburger,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0331,0.0331,0.0331,0.0331
"Sandwiches, casse-croûte",hamburger,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0325,0.0325,0.0325,0.0325
"Sandwiches, casse-croûte",hamburger,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0273,0.0273,0.0273,0.0273
"Sandwiches, casse-croûte",sandwich,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0520,0.0520,0.0520,0.0520
"Sandwiches, casse-croûte",sandwich,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0707,0.0707,0.0707,0.0707
"Sandwiches, casse-croûte",sandwich,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0293,0.0293,0.0293,0.0293
"Sandwiches, casse-croûte",sandwich,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0388,0.0388,0.0388,0.0388
"Sandwiches, casse-croûte",sandwich,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0232,0.0232,0.0232,0.0232
"Sandwiches, casse-croûte",sandwich,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0658,0.0658,0.0658,0.0658
"Sandwiches, casse-croûte",sandwich,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0328,0.0328,0.0328,0.0328
"Sandwiches, casse-croûte",sandwich,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0506,0.0506,0.0506,0.0506
"Sandwiches, casse-croûte",sandwich,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0445,0.0445,0.0445,0.0445
"Sandwiches, casse-croûte",sandwich,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0513,0.0513,0.0513,0.0513
Plats composés,crêpe salée,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0832,0.0832,0.0832,0.0832
Plats composés,crêpe salée,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0386,0.0386,0.0386,0.0386
Plats composés,crêpe salée,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.1328,0.1328,0.1328,0.1328
Plats composés,crêpe salée,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0274,0.0274,0.0274,0.0274
Plats composés,pâtes fourrées type ravioli,R,2007,1,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0138,0.0138,0.0138,0.0138
Plats composés,pâtes fourrées type ravioli,R,2007,7,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0223,0.0223,0.0223,0.0223
Plats composés,pâtes fourrées type ravioli,R,2007,34,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0136,0.0136,0.0136,0.0136
Plats composés,pâtes fourrées type ravioli,R,2008,1,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0194,0.0194,0.0194,0.0194
Plats composés,pâtes fourrées type ravioli,R,2008,5,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0159,0.0159,0.0159,0.0159
Plats composés,pâtes fourrées type ravioli,R,2008,6,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0252,0.0252,0.0252,0.0252
Plats composés,pâtes fourrées type ravioli,R,2008,7,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0199,0.0199,0.0199,0.0199
Plats composés,pâtes fourrées type ravioli,R,2008,9,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0212,0.0212,0.0212,0.0212
Plats composés,pâtes fourrées type ravioli,R,2008,9,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0204,0.0204,0.0204,0.0204
Plats composés,pâtes fourrées type ravioli,R,2008,34,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0177,0.0177,0.0177,0.0177
Plats composés,pâtes fourrées type ravioli,R,2009,5,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0146,0.0146,0.0146,0.0146
Plats composés,pâtes fourrées type ravioli,R,2009,6,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0131,0.0131,0.0131,0.0131
"Entremets, crèmes desserts et laits gélifiés",crème dessert,N,2007,99,1,pg/g PF,Dioxines PCB,HCDD_1234678,0.0176,0.0176,0.0176,0.0176
"Entremets, crèmes desserts et laits gélifiés",crème dessert,N,2008,99,2,pg/g PF,Dioxines PCB,HCDD_1234678,0.0346,0.0346,0.0346,0.0346
Charcuterie,foie gras,R,2007,34,1,pg/g PF,Dioxines PCB,OCDD,0.4269,0.4269,0.4269,0.4269
Charcuterie,foie gras,R,2008,34,2,pg/g PF,Dioxines PCB,OCDD,0.7383,0.7383,0.7383,0.7383
Crustacés et mollusques,coquille st jacques,R,2007,34,1,pg/g PF,Dioxines PCB,OCDD,0.1923,0.1923,0.1923,0.1923
Crustacés et mollusques,coquille st jacques,R,2008,2,1,pg/g PF,Dioxines PCB,OCDD,0.2465,0.2465,0.2465,0.2465
Crustacés et mollusques,coquille st jacques,R,2008,2,2,pg/g PF,Dioxines PCB,OCDD,0.1107,0.1107,0.1107,0.1107
Crustacés et mollusques,coquille st jacques,R,2008,34,2,pg/g PF,Dioxines PCB,OCDD,0.2149,0.2149,0.2149,0.2149
Crustacés et mollusques,coquille st jacques,R,2009,5,2,pg/g PF,Dioxines PCB,OCDD,0.2711,0.2711,0.2711,0.2711
Crustacés et mollusques,crevette,R,2007,1,1,pg/g PF,Dioxines PCB,OCDD,2.6129,2.6129,2.6129,2.6129
Crustacés et mollusques,crevette,R,2007,7,1,pg/g PF,Dioxines PCB,OCDD,0.2133,0.2133,0.2133,0.2133
Crustacés et mollusques,crevette,R,2007,34,1,pg/g PF,Dioxines PCB,OCDD,0.1796,0.1796,0.1796,0.1796
Crustacés et mollusques,crevette,R,2008,1,2,pg/g PF,Dioxines PCB,OCDD,0.0196,0.0196,0.0196,0.0196
Crustacés et mollusques,crevette,R,2008,2,1,pg/g PF,Dioxines PCB,OCDD,0.1316,0.1316,0.1316,0.1316
Crustacés et mollusques,crevette,R,2008,2,2,pg/g PF,Dioxines PCB,OCDD,0.1312,0.1312,0.1312,0.1312
Crustacés et mollusques,crevette,R,2008,5,1,pg/g PF,Dioxines PCB,OCDD,0.1968,0.1968,0.1968,0.1968
Crustacés et mollusques,crevette,R,2008,6,1,pg/g PF,Dioxines PCB,OCDD,0.1311,0.1311,0.1311,0.1311
Crustacés et mollusques,crevette,R,2008,7,2,pg/g PF,Dioxines PCB,OCDD,0.5061,0.5061,0.5061,0.5061
Crustacés et mollusques,crevette,R,2008,8,1,pg/g PF,Dioxines PCB,OCDD,0.2816,0.2816,0.2816,0.2816
Crustacés et mollusques,crevette,R,2008,8,2,pg/g PF,Dioxines PCB,OCDD,0.3614,0.3614,0.3614,0.3614
